Date,Time,High Range uS/cm,temp C
3/6/20,14:14:00,0,22.64
3/6/20,14:14:00,0,22.39
3/6/20,14:14:00,0,22.32
3/6/20,14:14:00,0,22.13
3/6/20,14:15:00,0,22.27
3/6/20,14:15:00,0,22.13
3/6/20,14:15:00,0,22.13
3/6/20,14:15:00,0,22.24
3/6/20,14:15:00,0,22.19
3/6/20,14:15:00,0,22.07
3/6/20,14:16:00,0,22.1
3/6/20,14:16:00,0,21.91
3/6/20,14:16:00,0,21.97
3/6/20,14:16:00,0,21.98
3/6/20,14:16:00,0,21.96
3/6/20,14:16:00,0,21.93
3/6/20,14:17:00,0,22.02
3/6/20,14:17:00,0,22.19
3/6/20,14:17:00,0,22.27
3/6/20,14:17:00,0,22.35
3/6/20,14:17:00,0,22.34
3/6/20,14:17:00,0,22.36
3/6/20,14:18:00,0,22.29
3/6/20,14:18:00,0,22.32
3/6/20,14:18:00,0,22.35
3/6/20,14:18:00,0,22.42
3/6/20,14:18:00,0,22.3
3/6/20,14:18:00,0,22.35
3/6/20,14:19:00,0,22.44
3/6/20,14:19:00,0,22.49
3/6/20,14:19:00,0,22.5
3/6/20,14:19:00,0,22.49
3/6/20,14:19:00,0,22.51
3/6/20,14:19:00,0,22.61
3/6/20,14:20:00,0,22.46
3/6/20,14:20:00,0,22.44
3/6/20,14:20:00,0,22.36
3/6/20,14:20:00,0,22.44
3/6/20,14:20:00,0,22.4
3/6/20,14:20:00,0,22.39
3/6/20,14:21:00,0,22.39
3/6/20,14:21:00,0,22.34
3/6/20,14:21:00,0,22.29
3/6/20,14:21:00,0,22.24
3/6/20,14:21:00,0,22.15
3/6/20,14:21:00,0,22.1
3/6/20,14:22:00,0,22.16
3/6/20,14:22:00,0,22.12
3/6/20,14:22:00,0,22.11
3/6/20,14:22:00,0,22.01
3/6/20,14:22:00,0,22.03
3/6/20,14:22:00,0,22.01
3/6/20,14:23:00,0,21.96
3/6/20,14:23:00,0,21.91
3/6/20,14:23:00,0,21.92
3/6/20,14:23:00,0,21.9
3/6/20,14:23:00,0,21.82
3/6/20,14:23:00,0,21.81
3/6/20,14:24:00,0,21.8
3/6/20,14:24:00,0,21.82
3/6/20,14:24:00,0,21.78
3/6/20,14:24:00,0,21.73
3/6/20,14:24:00,0,21.75
3/6/20,14:24:00,0,21.76
3/6/20,14:25:00,0,21.7
3/6/20,14:25:00,0,21.65
3/6/20,14:25:00,0,21.66
3/6/20,14:25:00,0,21.68
3/6/20,14:25:00,0,21.65
3/6/20,14:25:00,0,21.58
3/6/20,14:26:00,0,21.46
3/6/20,14:26:00,0,21.34
3/6/20,14:26:00,0,21.31
3/6/20,14:26:00,0,21.26
3/6/20,14:26:00,0,21.33
3/6/20,14:26:00,0,21.38
3/6/20,14:27:00,0,21.39
3/6/20,14:27:00,0,21.38
3/6/20,14:27:00,0,21.36
3/6/20,14:27:00,0,21.38
3/6/20,14:27:00,0,21.39
3/6/20,14:27:00,0,21.39
3/6/20,14:28:00,0,21.41
3/6/20,14:28:00,0,21.41
3/6/20,14:28:00,0,21.42
3/6/20,14:28:00,0,21.42
3/6/20,14:28:00,0,21.41
3/6/20,14:28:00,0,21.42
3/6/20,14:29:00,0,21.43
3/6/20,14:29:00,0,21.43
3/6/20,14:29:00,0,21.43
3/6/20,14:29:00,0,21.45
3/6/20,14:29:00,0,21.46
3/6/20,14:29:00,0,21.48
3/6/20,14:30:00,0,21.52
3/6/20,14:30:00,0,21.5
3/6/20,14:30:00,0,21.48
3/6/20,14:30:00,0,21.57
3/6/20,14:30:00,0,21.6
3/6/20,14:30:00,0,21.7
3/6/20,14:31:00,0,21.76
3/6/20,14:31:00,0,21.9
3/6/20,14:31:00,0,21.93
3/6/20,14:31:00,0,21.88
3/6/20,14:31:00,0,21.87
3/6/20,14:31:00,0,22.05
3/6/20,14:32:00,0,22.42
3/6/20,14:32:00,0,22.66
3/6/20,14:32:00,0,22.79
3/6/20,14:32:00,0,22.72
3/6/20,14:32:00,0,22.52
3/6/20,14:32:00,0,22.52
3/6/20,14:33:00,0,22.41
3/6/20,14:33:00,0,21.86
3/6/20,14:33:00,0,21.26
3/6/20,14:33:00,0,20.93
3/6/20,14:33:00,0,20.65
3/6/20,14:33:00,0,20.83
3/6/20,14:34:00,0,20.82
3/6/20,14:34:00,0,20.94
3/6/20,14:34:00,0,20.89
3/6/20,14:34:00,0,20.92
3/6/20,14:34:00,0,20.69
3/6/20,14:34:00,0,20.76
3/6/20,14:35:00,0,20.71
3/6/20,14:35:00,0,20.53
3/6/20,14:35:00,0,20.54
3/6/20,14:35:00,0,20.67
3/6/20,14:35:00,0,20.74
3/6/20,14:35:00,0,20.77
3/6/20,14:36:00,0,20.73
3/6/20,14:36:00,0,20.72
3/6/20,14:36:00,0,20.72
3/6/20,14:36:00,0,20.59
3/6/20,14:36:00,0,20.38
3/6/20,14:36:00,0,19.74
3/6/20,14:37:00,42547.8,18.06
3/6/20,14:37:00,42543.4,17.95
3/6/20,14:37:00,42512.1,17.98
3/6/20,14:37:00,42516.6,17.95
3/6/20,14:37:00,42485.3,17.93
3/6/20,14:37:00,42498.7,17.88
3/6/20,14:38:00,42530,17.93
3/6/20,14:38:00,42485.3,17.91
3/6/20,14:38:00,42440.7,17.91
3/6/20,14:38:00,42449.7,17.9
3/6/20,14:38:00,42458.6,17.86
3/6/20,14:38:00,42409.6,17.82
3/6/20,14:39:00,42427.4,17.82
3/6/20,14:39:00,42378.5,17.81
3/6/20,14:39:00,42351.9,17.78
3/6/20,14:39:00,42334.1,17.77
3/6/20,14:39:00,42329.7,17.77
3/6/20,14:39:00,42347.4,17.77
3/6/20,14:40:00,42312,17.72
3/6/20,14:40:00,42294.2,17.73
3/6/20,14:40:00,42343,17.73
3/6/20,14:40:00,42294.2,17.75
3/6/20,14:40:00,42289.8,17.72
3/6/20,14:40:00,42272.1,17.72
3/6/20,14:41:00,42320.8,17.71
3/6/20,14:41:00,42325.2,17.75
3/6/20,14:41:00,42307.5,17.75
3/6/20,14:41:00,42289.8,17.71
3/6/20,14:41:00,42214.7,17.64
3/6/20,14:41:00,42241.2,17.63
3/6/20,14:42:00,41851.1,17.23
3/6/20,14:42:00,41339.1,16.65
3/6/20,14:42:00,41373.2,16.6
3/6/20,14:42:00,41245.6,16.45
3/6/20,14:42:00,41441.5,16.65
3/6/20,14:42:00,41510,16.74
3/6/20,14:43:00,41283.8,16.53
3/6/20,14:43:00,41254.1,16.43
3/6/20,14:43:00,41368.9,16.55
3/6/20,14:43:00,41173.6,16.34
3/6/20,14:43:00,41169.4,16.35
3/6/20,14:43:00,41279.5,16.45
3/6/20,14:44:00,41013.4,16.16
3/6/20,14:44:00,41076.5,16.2
3/6/20,14:44:00,41093.4,16.24
3/6/20,14:44:00,40958.9,16.14
3/6/20,14:44:00,40925.4,16.11
3/6/20,14:44:00,41089.2,16.28
3/6/20,14:45:00,41139.8,16.24
3/6/20,14:45:00,41005,16.13
3/6/20,14:45:00,41051.3,16.18
3/6/20,14:45:00,41034.4,16.2
3/6/20,14:45:00,41055.5,16.2
3/6/20,14:45:00,41047.1,16.18
3/6/20,14:46:00,41068.1,16.13
3/6/20,14:46:00,41059.7,16.14
3/6/20,14:46:00,41042.9,16.15
3/6/20,14:46:00,41021.8,16.13
3/6/20,14:46:00,40958.9,16.05
3/6/20,14:46:00,40950.5,16.05
3/6/20,14:47:00,40971.5,16.05
3/6/20,14:47:00,40904.5,16.03
3/6/20,14:47:00,40979.9,16.09
3/6/20,14:47:00,40971.5,16.08
3/6/20,14:47:00,40992.4,16.1
3/6/20,14:47:00,40950.5,16.08
3/6/20,14:48:00,40954.7,16.06
3/6/20,14:48:00,41005,16.08
3/6/20,14:48:00,40979.9,16.08
3/6/20,14:48:00,40984,16.1
3/6/20,14:48:00,40984,16.09
3/6/20,14:48:00,40988.2,16.1
3/6/20,14:49:00,40988.2,16.1
3/6/20,14:49:00,41009.2,16.11
3/6/20,14:49:00,41034.4,16.11
3/6/20,14:49:00,41034.4,16.15
3/6/20,14:49:00,40841.8,16.15
3/6/20,14:49:00,41068.1,16.14
3/6/20,14:50:00,41038.7,16.15
3/6/20,14:50:00,41021.8,16.15
3/6/20,14:50:00,41055.5,16.15
3/6/20,14:50:00,41005,16.16
3/6/20,14:50:00,41097.6,16.16
3/6/20,14:50:00,41030.2,16.18
3/6/20,14:51:00,41072.3,16.18
3/6/20,14:51:00,41114.5,16.16
3/6/20,14:51:00,41076.5,16.16
3/6/20,14:51:00,41076.5,16.15
3/6/20,14:51:00,41030.2,16.16
3/6/20,14:51:00,41097.6,16.16
3/6/20,14:52:00,41110.2,16.16
3/6/20,14:52:00,41072.3,16.18
3/6/20,14:52:00,41063.9,16.18
3/6/20,14:52:00,41076.5,16.16
3/6/20,14:52:00,41085,16.19
3/6/20,14:52:00,41085,16.18
3/6/20,14:53:00,41080.7,16.18
3/6/20,14:53:00,41000.8,16.15
3/6/20,14:53:00,41017.6,16.13
3/6/20,14:53:00,41114.5,16.18
3/6/20,14:53:00,41085,16.18
3/6/20,14:53:00,41076.5,16.18
3/6/20,14:54:00,41097.6,16.19
3/6/20,14:54:00,41072.3,16.19
3/6/20,14:54:00,41042.9,16.19
3/6/20,14:54:00,41085,16.2
3/6/20,14:54:00,41114.5,16.2
3/6/20,14:54:00,41118.7,16.23
3/6/20,14:55:00,41097.6,16.22
3/6/20,14:55:00,41122.9,16.23
3/6/20,14:55:00,41122.9,16.23
3/6/20,14:55:00,41089.2,16.23
3/6/20,14:55:00,41127.1,16.24
3/6/20,14:55:00,41156.7,16.28
3/6/20,14:56:00,41152.5,16.27
3/6/20,14:56:00,41190.5,16.28
3/6/20,14:56:00,41152.5,16.27
3/6/20,14:56:00,41152.5,16.25
3/6/20,14:56:00,41135.6,16.24
3/6/20,14:56:00,41135.6,16.25
3/6/20,14:57:00,41165.1,16.22
3/6/20,14:57:00,41148.2,16.25
3/6/20,14:57:00,41144,16.27
3/6/20,14:57:00,41152.5,16.25
3/6/20,14:57:00,41173.6,16.25
3/6/20,14:57:00,41122.9,16.24
3/6/20,14:58:00,41148.2,16.25
3/6/20,14:58:00,41220.2,16.29
3/6/20,14:58:00,41144,16.28
3/6/20,14:58:00,41156.7,16.29
3/6/20,14:58:00,41211.7,16.28
3/6/20,14:58:00,41156.7,16.29
3/6/20,14:59:00,41215.9,16.3
3/6/20,14:59:00,41190.5,16.3
3/6/20,14:59:00,41207.4,16.32
3/6/20,14:59:00,41211.7,16.32
3/6/20,14:59:00,41249.8,16.32
3/6/20,14:59:00,41224.4,16.33
3/6/20,15:00:00,41169.4,16.33
3/6/20,15:00:00,41237.1,16.32
3/6/20,15:00:00,41190.5,16.33
3/6/20,15:00:00,41215.9,16.32
3/6/20,15:00:00,41211.7,16.32
3/6/20,15:00:00,41271,16.32
3/6/20,15:01:00,41220.2,16.3
3/6/20,15:01:00,41207.4,16.32
3/6/20,15:01:00,41232.9,16.32
3/6/20,15:01:00,41220.2,16.34
3/6/20,15:01:00,41199,16.34
3/6/20,15:01:00,41249.8,16.35
3/6/20,15:02:00,41224.4,16.32
3/6/20,15:02:00,41245.6,16.35
3/6/20,15:02:00,41275.3,16.35
3/6/20,15:02:00,41258.3,16.35
3/6/20,15:02:00,41237.1,16.37
3/6/20,15:02:00,41262.6,16.35
3/6/20,15:03:00,41279.5,16.37
3/6/20,15:03:00,41262.6,16.37
3/6/20,15:03:00,41309.3,16.37
3/6/20,15:03:00,41254.1,16.37
3/6/20,15:03:00,41275.3,16.37
3/6/20,15:03:00,41237.1,16.37
3/6/20,15:04:00,41258.3,16.37
3/6/20,15:04:00,41262.6,16.35
3/6/20,15:04:00,41258.3,16.35
3/6/20,15:04:00,41262.6,16.37
3/6/20,15:04:00,41245.6,16.35
3/6/20,15:04:00,41237.1,16.35
3/6/20,15:05:00,41254.1,16.35
3/6/20,15:05:00,41254.1,16.37
3/6/20,15:05:00,41266.8,16.35
3/6/20,15:05:00,41237.1,16.34
3/6/20,15:05:00,41279.5,16.35
3/6/20,15:05:00,41258.3,16.34
3/6/20,15:06:00,41241.3,16.34
3/6/20,15:06:00,41283.8,16.35
3/6/20,15:06:00,41262.6,16.37
3/6/20,15:06:00,41254.1,16.37
3/6/20,15:06:00,41258.3,16.34
3/6/20,15:06:00,41245.6,16.35
3/6/20,15:07:00,41258.3,16.34
3/6/20,15:07:00,41266.8,16.34
3/6/20,15:07:00,41266.8,16.34
3/6/20,15:07:00,41279.5,16.34
3/6/20,15:07:00,41232.9,16.34
3/6/20,15:07:00,41266.8,16.34
3/6/20,15:08:00,41292.3,16.33
3/6/20,15:08:00,41254.1,16.33
3/6/20,15:08:00,41245.6,16.33
3/6/20,15:08:00,41245.6,16.33
3/6/20,15:08:00,41258.3,16.33
3/6/20,15:08:00,41271,16.34
3/6/20,15:09:00,41249.8,16.33
3/6/20,15:09:00,41249.8,16.33
3/6/20,15:09:00,41232.9,16.33
3/6/20,15:09:00,41275.3,16.35
3/6/20,15:09:00,41245.6,16.34
3/6/20,15:09:00,41288,16.34
3/6/20,15:10:00,41258.3,16.34
3/6/20,15:10:00,41279.5,16.34
3/6/20,15:10:00,41279.5,16.34
3/6/20,15:10:00,41271,16.34
3/6/20,15:10:00,41300.8,16.35
3/6/20,15:10:00,41283.8,16.37
3/6/20,15:11:00,41296.5,16.34
3/6/20,15:11:00,41283.8,16.34
3/6/20,15:11:00,41296.5,16.35
3/6/20,15:11:00,41258.3,16.35
3/6/20,15:11:00,41262.6,16.35
3/6/20,15:11:00,41300.8,16.35
3/6/20,15:12:00,41343.3,16.35
3/6/20,15:12:00,41309.3,16.35
3/6/20,15:12:00,41275.3,16.35
3/6/20,15:12:00,41266.8,16.37
3/6/20,15:12:00,41322.1,16.37
3/6/20,15:12:00,41322.1,16.37
3/6/20,15:13:00,41258.3,16.37
3/6/20,15:13:00,41271,16.37
3/6/20,15:13:00,41271,16.38
3/6/20,15:13:00,41326.3,16.38
3/6/20,15:13:00,41305,16.38
3/6/20,15:13:00,41317.8,16.37
3/6/20,15:14:00,41288,16.37
3/6/20,15:14:00,41288,16.37
3/6/20,15:14:00,41317.8,16.37
3/6/20,15:14:00,41300.8,16.38
3/6/20,15:14:00,41266.8,16.39
3/6/20,15:14:00,41279.5,16.37
3/6/20,15:15:00,41292.3,16.37
3/6/20,15:15:00,41305,16.37
3/6/20,15:15:00,41334.8,16.37
3/6/20,15:15:00,41275.3,16.35
3/6/20,15:15:00,41258.3,16.37
3/6/20,15:15:00,41351.9,16.37
3/6/20,15:16:00,41326.3,16.38
3/6/20,15:16:00,41317.8,16.38
3/6/20,15:16:00,41317.8,16.37
3/6/20,15:16:00,41317.8,16.38
3/6/20,15:16:00,41317.8,16.38
3/6/20,15:16:00,41283.8,16.37
3/6/20,15:17:00,41283.8,16.34
3/6/20,15:17:00,41262.6,16.32
3/6/20,15:17:00,41275.3,16.33
3/6/20,15:17:00,41288,16.34
3/6/20,15:17:00,41288,16.35
3/6/20,15:17:00,41330.6,16.38
3/6/20,15:18:00,41309.3,16.35
3/6/20,15:18:00,41309.3,16.35
3/6/20,15:18:00,41292.3,16.35
3/6/20,15:18:00,41313.5,16.37
3/6/20,15:18:00,41326.3,16.38
3/6/20,15:18:00,41309.3,16.37
3/6/20,15:19:00,41296.5,16.37
3/6/20,15:19:00,41309.3,16.38
3/6/20,15:19:00,41339.1,16.37
3/6/20,15:19:00,41309.3,16.37
3/6/20,15:19:00,41300.8,16.37
3/6/20,15:19:00,41326.3,16.37
3/6/20,15:20:00,41313.5,16.38
3/6/20,15:20:00,41343.3,16.38
3/6/20,15:20:00,41343.3,16.37
3/6/20,15:20:00,41305,16.37
3/6/20,15:20:00,41360.4,16.37
3/6/20,15:20:00,41326.3,16.37
3/6/20,15:21:00,41317.8,16.37
3/6/20,15:21:00,41305,16.37
3/6/20,15:21:00,41339.1,16.37
3/6/20,15:21:00,41360.4,16.37
3/6/20,15:21:00,41334.8,16.38
3/6/20,15:21:00,41360.4,16.38
3/6/20,15:22:00,41343.3,16.39
3/6/20,15:22:00,41381.7,16.38
3/6/20,15:22:00,41364.6,16.38
3/6/20,15:22:00,41343.3,16.38
3/6/20,15:22:00,41351.9,16.38
3/6/20,15:22:00,41330.6,16.39
3/6/20,15:23:00,41356.1,16.38
3/6/20,15:23:00,41351.9,16.37
3/6/20,15:23:00,41368.9,16.38
3/6/20,15:23:00,41360.4,16.4
3/6/20,15:23:00,41356.1,16.38
3/6/20,15:23:00,41334.8,16.39
3/6/20,15:24:00,41347.6,16.38
3/6/20,15:24:00,41334.8,16.38
3/6/20,15:24:00,41373.2,16.37
3/6/20,15:24:00,41334.8,16.39
3/6/20,15:24:00,41339.1,16.38
3/6/20,15:24:00,41373.2,16.38
3/6/20,15:25:00,41330.6,16.38
3/6/20,15:25:00,41364.6,16.38
3/6/20,15:25:00,41351.9,16.38
3/6/20,15:25:00,41347.6,16.39
3/6/20,15:25:00,41351.9,16.39
3/6/20,15:25:00,41351.9,16.38
3/6/20,15:26:00,41368.9,16.39
3/6/20,15:26:00,41377.4,16.39
3/6/20,15:26:00,41386,16.39
3/6/20,15:26:00,41407.3,16.38
3/6/20,15:26:00,41398.8,16.39
3/6/20,15:26:00,41373.2,16.38
3/6/20,15:27:00,41360.4,16.39
3/6/20,15:27:00,41373.2,16.39
3/6/20,15:27:00,41415.8,16.39
3/6/20,15:27:00,41360.4,16.39
3/6/20,15:27:00,41368.9,16.39
3/6/20,15:27:00,41390.2,16.39
3/6/20,15:28:00,41373.2,16.39
3/6/20,15:28:00,41403,16.39
3/6/20,15:28:00,41381.7,16.39
3/6/20,15:28:00,41373.2,16.39
3/6/20,15:28:00,41381.7,16.39
3/6/20,15:28:00,41368.9,16.39
3/6/20,15:29:00,41394.5,16.4
3/6/20,15:29:00,41398.8,16.39
3/6/20,15:29:00,41398.8,16.4
3/6/20,15:29:00,41428.7,16.4
3/6/20,15:29:00,41428.7,16.4
3/6/20,15:29:00,41441.5,16.4
3/6/20,15:30:00,41424.4,16.4
3/6/20,15:30:00,41454.3,16.4
3/6/20,15:30:00,41467.2,16.4
3/6/20,15:30:00,41428.7,16.42
3/6/20,15:30:00,41445.8,16.42
3/6/20,15:30:00,41471.4,16.42
3/6/20,15:31:00,41458.6,16.42
3/6/20,15:31:00,41458.6,16.42
3/6/20,15:31:00,41432.9,16.4
3/6/20,15:31:00,41462.9,16.42
3/6/20,15:31:00,41450,16.42
3/6/20,15:31:00,41445.8,16.42
3/6/20,15:32:00,41403,16.4
3/6/20,15:32:00,41437.2,16.42
3/6/20,15:32:00,41445.8,16.4
3/6/20,15:32:00,41420.1,16.4
3/6/20,15:32:00,41432.9,16.42
3/6/20,15:32:00,41450,16.42
3/6/20,15:33:00,41437.2,16.42
3/6/20,15:33:00,41462.9,16.42
3/6/20,15:33:00,41471.4,16.42
3/6/20,15:33:00,41420.1,16.42
3/6/20,15:33:00,41454.3,16.42
3/6/20,15:33:00,41458.6,16.42
3/6/20,15:34:00,41467.2,16.4
3/6/20,15:34:00,41437.2,16.4
3/6/20,15:34:00,41437.2,16.39
3/6/20,15:34:00,41441.5,16.42
3/6/20,15:34:00,41454.3,16.42
3/6/20,15:34:00,41462.9,16.42
3/6/20,15:35:00,41432.9,16.4
3/6/20,15:35:00,41462.9,16.43
3/6/20,15:35:00,41462.9,16.43
3/6/20,15:35:00,41475.7,16.43
3/6/20,15:35:00,41462.9,16.42
3/6/20,15:35:00,41480,16.44
3/6/20,15:36:00,41475.7,16.44
3/6/20,15:36:00,41531.4,16.44
3/6/20,15:36:00,41548.6,16.47
3/6/20,15:36:00,41488.6,16.44
3/6/20,15:36:00,41510,16.43
3/6/20,15:36:00,41492.9,16.42
3/6/20,15:37:00,41488.6,16.43
3/6/20,15:37:00,41497.1,16.44
3/6/20,15:37:00,41522.9,16.44
3/6/20,15:37:00,41540,16.45
3/6/20,15:37:00,41501.4,16.45
3/6/20,15:37:00,41510,16.47
3/6/20,15:38:00,41544.3,16.48
3/6/20,15:38:00,41540,16.48
3/6/20,15:38:00,41527.2,16.48
3/6/20,15:38:00,41548.6,16.48
3/6/20,15:38:00,41544.3,16.48
3/6/20,15:38:00,41540,16.48
3/6/20,15:39:00,41574.4,16.48
3/6/20,15:39:00,41557.2,16.48
3/6/20,15:39:00,41557.2,16.48
3/6/20,15:39:00,41557.2,16.48
3/6/20,15:39:00,41578.7,16.49
3/6/20,15:39:00,41578.7,16.48
3/6/20,15:40:00,41561.5,16.48
3/6/20,15:40:00,41578.7,16.48
3/6/20,15:40:00,41552.9,16.48
3/6/20,15:40:00,41583,16.48
3/6/20,15:40:00,41578.7,16.49
3/6/20,15:40:00,41595.9,16.49
3/6/20,15:41:00,41613.1,16.5
3/6/20,15:41:00,41600.2,16.5
3/6/20,15:41:00,41595.9,16.49
3/6/20,15:41:00,41587.3,16.49
3/6/20,15:41:00,41613.1,16.49
3/6/20,15:41:00,41617.4,16.49
3/6/20,15:42:00,41574.4,16.49
3/6/20,15:42:00,41613.1,16.49
3/6/20,15:42:00,41604.5,16.49
3/6/20,15:42:00,41613.1,16.49
3/6/20,15:42:00,41604.5,16.49
3/6/20,15:42:00,41600.2,16.5
3/6/20,15:43:00,41604.5,16.49
3/6/20,15:43:00,41621.7,16.49
3/6/20,15:43:00,41621.7,16.49
3/6/20,15:43:00,41639,16.49
3/6/20,15:43:00,41621.7,16.49
3/6/20,15:43:00,41604.5,16.49
3/6/20,15:44:00,41634.7,16.5
3/6/20,15:44:00,41608.8,16.5
3/6/20,15:44:00,41608.8,16.5
3/6/20,15:44:00,41621.7,16.5
3/6/20,15:44:00,41682.1,16.5
3/6/20,15:44:00,41621.7,16.5
3/6/20,15:45:00,41634.7,16.5
3/6/20,15:45:00,41613.1,16.49
3/6/20,15:45:00,41651.9,16.5
3/6/20,15:45:00,41656.2,16.5
3/6/20,15:45:00,41664.9,16.5
3/6/20,15:45:00,41664.9,16.5
3/6/20,15:46:00,41656.2,16.5
3/6/20,15:46:00,41656.2,16.5
3/6/20,15:46:00,41669.2,16.5
3/6/20,15:46:00,41669.2,16.5
3/6/20,15:46:00,41643.3,16.5
3/6/20,15:46:00,41673.5,16.5
3/6/20,15:47:00,41656.2,16.5
3/6/20,15:47:00,41686.4,16.5
3/6/20,15:47:00,41656.2,16.5
3/6/20,15:47:00,41647.6,16.52
3/6/20,15:47:00,41664.9,16.52
3/6/20,15:47:00,41651.9,16.5
3/6/20,15:48:00,41677.8,16.5
3/6/20,15:48:00,41660.5,16.5
3/6/20,15:48:00,41695.1,16.52
3/6/20,15:48:00,41660.5,16.5
3/6/20,15:48:00,41682.1,16.5
3/6/20,15:48:00,41703.7,16.52
3/6/20,15:49:00,41664.9,16.5
3/6/20,15:49:00,41664.9,16.52
3/6/20,15:49:00,41660.5,16.5
3/6/20,15:49:00,41677.8,16.52
3/6/20,15:49:00,41690.8,16.5
3/6/20,15:49:00,41660.5,16.5
3/6/20,15:50:00,41725.3,16.5
3/6/20,15:50:00,41699.4,16.5
3/6/20,15:50:00,41695.1,16.5
3/6/20,15:50:00,41669.2,16.5
3/6/20,15:50:00,41699.4,16.5
3/6/20,15:50:00,41682.1,16.5
3/6/20,15:51:00,41664.9,16.5
3/6/20,15:51:00,41699.4,16.5
3/6/20,15:51:00,41677.8,16.5
3/6/20,15:51:00,41669.2,16.49
3/6/20,15:51:00,41682.1,16.49
3/6/20,15:51:00,41708,16.49
3/6/20,15:52:00,41699.4,16.5
3/6/20,15:52:00,41699.4,16.49
3/6/20,15:52:00,41695.1,16.49
3/6/20,15:52:00,41682.1,16.49
3/6/20,15:52:00,41699.4,16.49
3/6/20,15:52:00,41660.5,16.49
3/6/20,15:53:00,41703.7,16.49
3/6/20,15:53:00,41712.4,16.49
3/6/20,15:53:00,41686.4,16.49
3/6/20,15:53:00,41729.7,16.5
3/6/20,15:53:00,41686.4,16.49
3/6/20,15:53:00,41673.5,16.49
3/6/20,15:54:00,41708,16.5
3/6/20,15:54:00,41699.4,16.49
3/6/20,15:54:00,41699.4,16.49
3/6/20,15:54:00,41673.5,16.5
3/6/20,15:54:00,41721,16.49
3/6/20,15:54:00,41703.7,16.49
3/6/20,15:55:00,41703.7,16.49
3/6/20,15:55:00,41716.7,16.5
3/6/20,15:55:00,41716.7,16.5
3/6/20,15:55:00,41716.7,16.49
3/6/20,15:55:00,41712.4,16.5
3/6/20,15:55:00,41734,16.49
3/6/20,15:56:00,41721,16.49
3/6/20,15:56:00,41721,16.49
3/6/20,15:56:00,41695.1,16.49
3/6/20,15:56:00,41690.8,16.49
3/6/20,15:56:00,41738.3,16.49
3/6/20,15:56:00,41721,16.49
3/6/20,15:57:00,41695.1,16.49
3/6/20,15:57:00,41647.6,16.45
3/6/20,15:57:00,41660.5,16.44
3/6/20,15:57:00,41651.9,16.43
3/6/20,15:57:00,41630.4,16.42
3/6/20,15:57:00,41647.6,16.4
3/6/20,15:58:00,41613.1,16.4
3/6/20,15:58:00,41621.7,16.39
3/6/20,15:58:00,41604.5,16.4
3/6/20,15:58:00,41630.4,16.39
3/6/20,15:58:00,41604.5,16.4
3/6/20,15:58:00,41617.4,16.4
3/6/20,15:59:00,41634.7,16.4
3/6/20,15:59:00,41617.4,16.37
3/6/20,15:59:00,41608.8,16.37
3/6/20,15:59:00,41587.3,16.37
3/6/20,15:59:00,41587.3,16.37
3/6/20,15:59:00,41630.4,16.37
3/6/20,16:00:00,41621.7,16.37
3/6/20,16:00:00,41617.4,16.37
3/6/20,16:00:00,41634.7,16.37
3/6/20,16:00:00,41604.5,16.37
3/6/20,16:00:00,41591.6,16.35
3/6/20,16:00:00,41591.6,16.34
3/6/20,16:01:00,41578.7,16.34
3/6/20,16:01:00,41548.6,16.34
3/6/20,16:01:00,41565.8,16.33
3/6/20,16:01:00,41578.7,16.34
3/6/20,16:01:00,41557.2,16.33
3/6/20,16:01:00,41587.3,16.33
3/6/20,16:02:00,41574.4,16.33
3/6/20,16:02:00,41578.7,16.33
3/6/20,16:02:00,41595.9,16.33
3/6/20,16:02:00,41548.6,16.33
3/6/20,16:02:00,41565.8,16.33
3/6/20,16:02:00,41578.7,16.33
3/6/20,16:03:00,41574.4,16.33
3/6/20,16:03:00,41604.5,16.33
3/6/20,16:03:00,41591.6,16.34
3/6/20,16:03:00,41565.8,16.33
3/6/20,16:03:00,41548.6,16.33
3/6/20,16:03:00,41583,16.33
3/6/20,16:04:00,41595.9,16.33
3/6/20,16:04:00,41561.5,16.32
3/6/20,16:04:00,41565.8,16.33
3/6/20,16:04:00,41565.8,16.33
3/6/20,16:04:00,41591.6,16.33
3/6/20,16:04:00,41600.2,16.32
3/6/20,16:05:00,41561.5,16.33
3/6/20,16:05:00,41552.9,16.32
3/6/20,16:05:00,41608.8,16.32
3/6/20,16:05:00,41591.6,16.33
3/6/20,16:05:00,41600.2,16.33
3/6/20,16:05:00,41591.6,16.32
3/6/20,16:06:00,41595.9,16.33
3/6/20,16:06:00,41608.8,16.33
3/6/20,16:06:00,41591.6,16.33
3/6/20,16:06:00,41617.4,16.32
3/6/20,16:06:00,41626,16.32
3/6/20,16:06:00,41570.1,16.33
3/6/20,16:07:00,41608.8,16.33
3/6/20,16:07:00,41583,16.32
3/6/20,16:07:00,41608.8,16.33
3/6/20,16:07:00,41595.9,16.33
3/6/20,16:07:00,41600.2,16.32
3/6/20,16:07:00,41583,16.32
3/6/20,16:08:00,41630.4,16.33
3/6/20,16:08:00,41570.1,16.32
3/6/20,16:08:00,41595.9,16.32
3/6/20,16:08:00,41595.9,16.32
3/6/20,16:08:00,41583,16.32
3/6/20,16:08:00,41595.9,16.3
3/6/20,16:09:00,41578.7,16.3
3/6/20,16:09:00,41557.2,16.29
